age,height_rounded,weight_rounded,veges_freq,main_meals_num,daily_water_consumption,physical_activity_freq,tech_devices_usage,high_kcal_food,transport_used,snacks_consuming,smoking,kcal_monitoring,alcohol_consumption,gender,bmi
22,1.7,75.58,Sometimes,More than 3,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.229411764705883
21,1.62,68.87,Never,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.256172839506174
20,1.86,88.97,Sometimes,Three,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.916666666666664
42,1.72,82.92,Always,Three,>2L,2-4 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.1046511627907
22,1.86,86.41,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.228494623655912
22,1.7,75.0,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.058823529411764
19,1.75,80.0,Sometimes,One/Two,1-2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Female,22.857142857142858
24,1.7,75.0,Sometimes,Three,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.058823529411764
34,1.64,74.8,Always,One/Two,<1L,1-2 days,0-2h,no,Automobile,Sometimes,no,no,Sometimes,Female,22.804878048780488
22,1.61,68.13,Sometimes,More than 3,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.1583850931677
21,1.61,68.23,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.18944099378882
36,1.53,62.9,Sometimes,One/Two,<1L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.555555555555554
37,1.55,62.34,Sometimes,Three,>2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.10967741935484
22,1.73,78.18,Always,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.595375722543356
23,1.63,70.0,Sometimes,One/Two,>2L,0 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.472392638036812
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
31,1.63,68.8,Sometimes,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.104294478527606
22,1.75,79.11,Always,One/Two,1-2L,2-4 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,22.602857142857143
20,1.82,85.83,Always,More than 3,1-2L,2-4 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.57967032967033
20,1.81,85.0,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.480662983425415
22,1.71,75.0,Sometimes,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.92982456140351
22,1.61,67.72,Sometimes,More than 3,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.031055900621116
23,1.72,75.95,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Frequently,no,no,Sometimes,Female,22.078488372093023
20,1.83,89.65,Always,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.494535519125684
22,1.6,66.4,Sometimes,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,20.75
21,1.75,77.93,Always,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.26571428571429
19,1.78,80.27,Sometimes,Three,1-2L,2-4 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,22.54775280898876
21,1.71,75.0,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.92982456140351
30,1.67,71.6,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.437125748502993
27,1.76,82.23,Sometimes,More than 3,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.360795454545457
23,1.71,75.0,Always,Three,>2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.92982456140351
20,1.81,85.08,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.502762430939224
25,1.6,64.81,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,20.253125
33,1.72,72.75,Sometimes,Three,<1L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.14825581395349
23,1.71,75.48,Always,More than 3,<1L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.070175438596493
17,1.55,54.93,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,17.719354838709677
17,1.6,65.0,Always,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,20.3125
24,1.59,62.34,Sometimes,Three,1-2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,19.60377358490566
36,1.67,73.19,Always,Three,1-2L,0 days,0-2h,no,Automobile,Sometimes,no,no,Sometimes,Female,21.91317365269461
24,1.86,88.68,Sometimes,Three,<1L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,23.838709677419356
38,1.59,63.32,Sometimes,Three,1-2L,2-4 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,19.91194968553459
20,1.62,69.53,Sometimes,One/Two,>2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.459876543209877
17,1.62,67.18,Sometimes,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,yes,no,Female,20.73456790123457
19,1.64,70.0,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,21.34146341463415
19,1.55,60.63,Always,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,19.558064516129033
18,1.6,65.0,Always,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,20.3125
30,1.82,87.67,Always,Three,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.085164835164836
32,1.66,73.64,Sometimes,Three,<1L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,22.180722891566266
19,1.75,80.0,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Male,22.857142857142858
20,1.86,88.14,Sometimes,More than 3,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.693548387096772
19,1.76,79.54,Sometimes,One/Two,>2L,4-5 days,>5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Female,22.59659090909091
18,1.64,68.39,Sometimes,One/Two,<1L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,20.850609756097562
19,1.74,76.7,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Female,22.04022988505747
20,1.51,64.26,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,21.27814569536424
29,1.81,87.29,Always,Three,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.113259668508288
27,1.8,86.98,Always,One/Two,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,24.16111111111111
22,1.63,70.0,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.472392638036812
23,1.64,70.0,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.34146341463415
27,1.79,83.26,Never,More than 3,1-2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,no,Male,23.256983240223466
22,1.68,75.0,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.321428571428573
22,1.62,68.65,Sometimes,More than 3,1-2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Female,21.188271604938272
22,1.62,68.77,Never,More than 3,1-2L,1-2 days,3-5h,yes,Public_Transportation,no,no,no,Sometimes,Female,21.225308641975307
20,1.82,86.52,Sometimes,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.769230769230766
20,1.81,86.75,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.964088397790054
43,1.77,75.63,Always,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.364406779661014
23,1.87,89.25,Sometimes,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.863636363636363
22,1.86,89.56,Sometimes,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,24.0752688172043
24,1.67,75.0,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.455089820359284
23,1.72,75.95,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.078488372093023
19,1.75,79.83,Sometimes,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Male,22.80857142857143
24,1.71,75.31,Sometimes,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.02046783625731
33,1.67,74.81,Always,One/Two,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,22.398203592814372
33,1.68,74.96,Sometimes,One/Two,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,22.30952380952381
22,1.61,67.94,Sometimes,More than 3,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.099378881987576
22,1.61,68.07,Sometimes,More than 3,>2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.139751552795026
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
38,1.51,63.18,Sometimes,One/Two,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.920529801324502
40,1.56,62.87,Always,Three,1-2L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.150641025641026
39,1.55,63.01,Always,Three,>2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.325806451612902
22,1.73,78.55,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.702312138728324
22,1.74,78.88,Always,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.666666666666664
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
30,1.64,69.91,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.3140243902439
32,1.69,71.93,Always,Three,1-2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.281065088757398
23,1.75,79.41,Always,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.68857142857143
26,1.75,80.0,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.857142857142858
20,1.82,85.0,Always,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.35164835164835
20,1.81,85.07,Always,Three,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.499999999999996
20,1.8,85.0,Sometimes,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.61111111111111
20,1.81,85.26,Always,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.552486187845304
22,1.7,75.06,Sometimes,More than 3,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.076470588235296
22,1.6,68.02,Sometimes,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Female,21.256249999999998
22,1.61,68.11,Sometimes,More than 3,1-2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Female,21.152173913043477
21,1.75,77.96,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.274285714285714
21,1.75,77.97,Always,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.277142857142856
20,1.86,87.11,Sometimes,More than 3,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.416666666666664
22,1.9,90.52,Sometimes,More than 3,>2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.821052631578947
22,1.61,66.62,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,20.68944099378882
22,1.76,78.37,Always,One/Two,1-2L,2-4 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.264204545454547
22,1.76,78.3,Always,One/Two,1-2L,2-4 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.24431818181818
19,1.78,80.09,Never,One/Two,>2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,22.497191011235955
21,1.71,75.0,Sometimes,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.92982456140351
21,1.68,75.0,Sometimes,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.321428571428573
28,1.7,74.24,Sometimes,Three,1-2L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.83529411764706
29,1.77,82.05,Never,More than 3,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.177966101694913
27,1.75,80.02,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.86285714285714
23,1.69,75.0,Always,Three,>2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.189349112426036
20,1.82,85.0,Always,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.35164835164835
22,1.58,65.36,Sometimes,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,20.68354430379747
31,1.65,73.58,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,22.296969696969697
31,1.65,69.17,Sometimes,Three,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.96060606060606
24,1.71,75.38,Always,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.040935672514617
18,1.46,55.52,Sometimes,Three,<1L,0 days,>5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,19.01369863013699
18,1.5,55.38,Sometimes,Three,<1L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,18.46
17,1.6,65.0,Always,One/Two,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,no,Female,20.3125
22,1.56,63.6,Always,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,20.384615384615383
27,1.55,62.88,Sometimes,One/Two,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,20.283870967741937
36,1.65,73.92,Always,Three,1-2L,1-2 days,0-2h,no,Automobile,Sometimes,no,no,Sometimes,Female,22.400000000000002
24,1.86,86.1,Sometimes,One/Two,1-2L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,23.145161290322577
24,1.85,87.08,Sometimes,One/Two,<1L,1-2 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Male,23.535135135135132
40,1.57,62.21,Sometimes,Three,>2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,19.812101910828027
17,1.62,67.91,Always,One/Two,1-2L,1-2 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,20.959876543209873
17,1.64,67.44,Never,One/Two,<1L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,yes,no,Female,20.5609756097561
17,1.61,65.0,Never,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,no,Female,20.186335403726705
18,1.65,68.82,Sometimes,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,20.854545454545452
19,1.62,69.98,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,no,Female,21.598765432098766
20,1.51,61.1,Always,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,20.2317880794702
19,1.52,60.27,Always,Three,<1L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,19.825657894736842
18,1.6,65.0,Always,Three,1-2L,0 days,0-2h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,20.3125
34,1.84,87.86,Always,Three,1-2L,4-5 days,3-5h,yes,Automobile,Sometimes,no,no,no,Male,23.875
34,1.73,75.92,Sometimes,Three,<1L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,21.942196531791907
19,1.76,80.0,Sometimes,One/Two,>2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,22.727272727272727
19,1.76,80.0,Sometimes,One/Two,1-2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,22.727272727272727
20,1.8,85.2,Sometimes,Three,1-2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.666666666666668
20,1.81,86.14,Always,More than 3,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.795580110497237
21,1.76,78.72,Sometimes,Three,>2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Female,22.363636363636363
19,1.76,79.99,Sometimes,Three,>2L,4-5 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Frequently,Female,22.724431818181817
19,1.62,69.39,Sometimes,One/Two,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,no,Female,21.416666666666664
21,1.71,75.0,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.92982456140351
18,1.54,57.26,Sometimes,One/Two,1-2L,0 days,3-5h,yes,Public_Transportation,Sometimes,no,yes,Sometimes,Female,18.59090909090909
26,1.82,87.03,Sometimes,One/Two,1-2L,4-5 days,3-5h,yes,Automobile,Sometimes,no,no,no,Male,23.90934065934066
27,1.82,87.11,Always,Three,<1L,4-5 days,0-2h,yes,Automobile,Sometimes,no,no,no,Male,23.93131868131868
22,1.64,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.34146341463415
22,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
27,1.8,85.77,Always,Three,1-2L,1-2 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Male,23.825
22,1.7,75.4,Sometimes,Three,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.176470588235297
22,1.69,75.05,Sometimes,More than 3,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.20414201183432
21,1.62,68.98,Never,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,no,no,no,Sometimes,Female,21.290123456790123
20,1.86,88.63,Sometimes,More than 3,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.8252688172043
39,1.74,86.93,Always,Three,<1L,2-4 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,24.979885057471268
40,1.74,80.91,Sometimes,Three,<1L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,23.25
21,1.81,85.32,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.56906077348066
21,1.85,85.23,Sometimes,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,23.035135135135135
22,1.71,75.0,Sometimes,Three,<1L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.92982456140351
19,1.75,80.0,Sometimes,One/Two,>2L,2-4 days,3-5h,yes,Public_Transportation,Sometimes,no,no,no,Female,22.857142857142858
24,1.72,75.37,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,21.909883720930235
24,1.68,75.0,Sometimes,Three,1-2L,0 days,>5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Male,22.321428571428573
34,1.68,74.89,Always,One/Two,<1L,0 days,0-2h,yes,Automobile,Sometimes,no,no,Sometimes,Female,22.288690476190478
22,1.6,68.06,Sometimes,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.26875
22,1.62,68.91,Never,Three,1-2L,1-2 days,3-5h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,21.268518518518515
21,1.61,68.87,Sometimes,Three,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.388198757763977
21,1.61,69.46,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.57142857142857
39,1.55,62.34,Always,Three,>2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.10967741935484
39,1.57,62.86,Sometimes,Three,>2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.019108280254777
37,1.53,62.42,Sometimes,Three,>2L,0 days,3-5h,yes,Automobile,Sometimes,no,no,Sometimes,Female,20.398692810457515
22,1.73,79.0,Sometimes,One/Two,1-2L,1-2 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.832369942196532
22,1.73,78.43,Sometimes,One/Two,1-2L,4-5 days,0-2h,yes,Public_Transportation,Sometimes,no,no,Sometimes,Female,22.66763005780347
23,1.63,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.472392638036812
21,1.62,70.0,Sometimes,One/Two,>2L,1-2 days,0-2h,yes,Public_Transportation,no,no,no,Sometimes,Male,21.604938271604937
